run_id,grid_string_id,step,window_size,prefix,confidence,predicted,actual,is_correct,sim_win_rate_pct
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,17,9,pbbpbppb,51.041666666666664,b,b,1,43.333333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,18,9,bpbppbbb,51.273344651952456,p,p,1,46.42857142857143
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,19,9,pbppbbbp,52.80898876404494,b,b,1,46.15384615384615
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,20,9,bppbbbpb,52.3972602739726,b,b,1,48.484848484848484
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,21,9,pbbbpbbp,51.48026315789473,b,p,0,52.54237288135593
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,22,9,bpbbppbb,51.64075993091537,p,b,0,44.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,23,9,pbbppbbb,50.69444444444444,b,b,1,60.714285714285715
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,24,9,bppbbbbb,56.08856088560885,b,b,1,40.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3560,25,9,pbbbbbbb,50.24469820554649,b,b,1,55.55555555555556
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,1,9,bpbpbpbb,50.32894736842105,p,p,1,47.05882352941177
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,2,9,pbpbpbbp,51.17117117117117,p,p,1,41.37931034482759
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,3,9,bpbpbbpp,50.26362038664324,p,b,0,58.62068965517241
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,5,9,bpbbppbb,51.64075993091537,p,b,0,44.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,6,9,pbbppbbb,50.69444444444444,b,b,1,60.714285714285715
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,7,9,bppbbbbp,51.14235500878734,b,b,1,46.666666666666664
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,8,9,pbbbbpbb,53.02245250431778,p,p,1,38.46153846153846
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,9,9,bpbbpppb,51.876019575856446,b,b,1,45.833333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,11,9,bpppbbbb,50.45871559633027,p,b,0,39.285714285714285
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,12,9,pbbbbbbb,50.24469820554649,b,p,0,55.55555555555556
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,13,9,bppppbbb,50.877192982456144,b,b,1,48.275862068965516
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,14,9,pbbbbppp,50.695825049701796,b,b,1,50.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3561,15,9,bpppbpbp,51.969981238273924,b,p,0,46.15384615384615
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,1,9,pbbbpbpp,50.98425196850393,p,b,0,40.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,2,9,bpbppbbp,52.27272727272727,b,p,0,48.38709677419355
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,3,9,pbppbbpp,52.888086642599276,b,p,0,41.935483870967744
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,4,9,bppbbppp,53.44202898550725,b,b,1,26.666666666666668
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,5,9,pbbpppbp,55.09499136442142,b,b,1,47.22222222222222
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,6,9,bpppbpbp,51.969981238273924,b,b,1,46.15384615384615
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,7,9,pbpbpbpp,52.34657039711191,b,b,1,53.57142857142857
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,8,9,bpbpbppb,57.391304347826086,b,p,0,43.333333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,9,9,pbpbppbp,51.64410058027079,b,b,1,55.76923076923077
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,10,9,bpbppbpb,50.09310986964618,b,b,1,50.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,11,9,pbppbpbb,51.320754716981135,p,p,1,45.45454545454545
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,13,9,pbpbbpbb,51.03092783505154,p,p,1,39.02439024390244
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,14,9,bpbbpbbp,55.62403697996918,b,b,1,47.916666666666664
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,15,9,pbbpbbpb,50.15432098765432,b,b,1,56.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,16,9,bpbbpbbp,55.62403697996918,b,b,1,47.916666666666664
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,17,9,pbbpbbpb,50.15432098765432,b,b,1,56.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3562,18,9,bpbbpbbb,53.050847457627114,b,p,0,36.36363636363637
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,1,9,pbppppbb,50.17857142857143,b,p,0,47.36842105263158
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,2,9,bppppbbp,51.245551601423486,b,b,1,33.333333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,3,9,pbbpbbbb,55.32994923857868,p,p,1,42.42424242424242
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,4,9,bpbbbbpp,51.12359550561798,b,p,0,40.54054054054054
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,5,9,pbbbbppp,50.695825049701796,b,p,0,50.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,6,9,bppppbbp,51.245551601423486,b,b,1,33.333333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,7,9,pbbpbppb,51.041666666666664,b,b,1,43.333333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,8,9,bpbppbbb,51.273344651952456,p,b,0,46.42857142857143
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,10,9,bppbbbbp,51.14235500878734,b,b,1,46.666666666666664
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,11,9,pbbbbpbp,51.393728222996515,p,b,0,46.42857142857143
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,14,9,bpbbbppp,50.097465886939574,b,p,0,36.8421052631579
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,15,9,pbbbpppp,55.06692160611855,b,p,0,47.82608695652174
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,16,9,bpppppbp,50.39370078740157,b,b,1,55.172413793103445
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,18,9,bpbbbbpb,50.24630541871922,p,b,0,59.57446808510638
6d837875-03ad-4dda-9b0c-8ce8185bd471,3563,19,9,pbbbbpbb,53.02245250431778,p,b,0,38.46153846153846
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,1,9,bppbpbpb,50.45871559633027,p,p,1,57.142857142857146
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,2,9,pbpbpbpp,52.34657039711191,b,b,1,53.57142857142857
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,3,9,bpbpbppb,57.391304347826086,b,p,0,43.333333333333336
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,4,9,pbpbppbp,51.64410058027079,b,b,1,55.76923076923077
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,5,9,bpbppbpb,50.09310986964618,b,b,1,50.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,6,9,pbppbpbb,51.320754716981135,p,p,1,45.45454545454545
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,8,9,pbpbbpbb,51.03092783505154,p,b,0,39.02439024390244
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,9,9,bpbbpbbb,53.050847457627114,b,p,0,36.36363636363637
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,10,9,pbbpbbbp,51.81975736568457,b,b,1,43.24324324324324
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,11,9,bpbbbpbp,51.20274914089347,b,b,1,46.42857142857143
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,12,9,pbbbpbpb,52.12947189097103,p,p,1,53.7037037037037
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,13,9,bpbpbpbb,50.32894736842105,p,p,1,47.05882352941177
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,14,9,pbpbpbbp,51.17117117117117,p,b,0,41.37931034482759
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,15,9,bpbpbbpb,51.245551601423486,b,b,1,45.16129032258065
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,16,9,pbpbbpbb,51.03092783505154,p,b,0,39.02439024390244
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,17,9,bpbbpbbb,53.050847457627114,b,p,0,36.36363636363637
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,18,9,pbbpbbbp,51.81975736568457,b,b,1,43.24324324324324
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,19,9,bpbbbpbp,51.20274914089347,b,p,0,46.42857142857143
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,20,9,pbbbpbpp,50.98425196850393,p,p,1,40.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,21,9,bpbpppbb,51.21527777777778,p,b,0,36.666666666666664
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,23,9,bpppbbbb,50.45871559633027,p,b,0,39.285714285714285
6d837875-03ad-4dda-9b0c-8ce8185bd471,3564,24,9,pbbbbbbp,52.35507246376812,p,b,0,46.875
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,1,9,pbbbpbpp,50.98425196850393,p,p,1,40.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,2,9,bpbppppp,52.02312138728323,b,b,1,42.857142857142854
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,3,9,pbpppppb,50.19607843137255,p,p,1,62.5
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,4,9,bpppppbp,50.39370078740157,b,b,1,55.172413793103445
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,6,9,bpbbbppp,50.097465886939574,b,p,0,36.8421052631579
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,7,9,pbbbpppp,55.06692160611855,b,p,0,47.82608695652174
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,8,9,bpppppbb,52.62135922330097,p,b,0,48.148148148148145
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,9,9,pbbbbpbb,53.02245250431778,p,b,0,38.46153846153846
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,10,9,bpbbbbpp,51.12359550561798,b,p,0,40.54054054054054
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,11,9,pbbbbppp,50.695825049701796,b,p,0,50.0
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,12,9,bppppppb,50.609756097560975,b,p,0,41.666666666666664
6d837875-03ad-4dda-9b0c-8ce8185bd471,3565,13,9,pbpbppbb,50.9212730318258,p,p,1,47.61904761904762
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,1,9,pbbbpbpp,50.88062622309197,p,p,1,40.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,2,9,bpbppppp,52.11538461538462,b,b,1,42.857142857142854
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,3,9,pbpppppb,50.1953125,p,p,1,62.5
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,4,9,bpppppbp,50.588235294117645,b,b,1,55.172413793103445
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,5,9,pbpbbbpp,53.43915343915344,b,p,0,48.888888888888886
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,6,9,bpbbbppp,50.1937984496124,p,p,1,36.8421052631579
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,7,9,pbbbpppp,54.94296577946768,b,p,0,47.82608695652174
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,8,9,bpppppbb,52.804642166344294,p,b,0,48.148148148148145
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,9,9,pbbbbpbb,53.01204819277109,p,b,0,38.46153846153846
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,10,9,bpbbbbpp,51.11524163568774,b,p,0,40.54054054054054
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,11,9,pbbbbppp,50.4930966469428,b,p,0,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,12,9,bppppppb,50.505050505050505,b,p,0,41.666666666666664
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3565,13,9,pbpbppbb,51.00334448160535,p,p,1,47.61904761904762
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,1,9,pbpppbpp,51.24282982791587,p,b,0,57.142857142857146
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,2,9,bpppbppb,50.09671179883946,b,p,0,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,3,9,pbppbppb,54.562737642585546,b,b,1,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,5,9,pbppbbpb,51.95246179966044,p,b,0,45.833333333333336
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,6,9,bppbbpbb,50.08665511265165,p,b,0,45.16129032258065
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,7,9,pbbpbbbb,55.4806070826307,p,p,1,42.42424242424242
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,8,9,bpbbbbpb,50.245499181669395,p,b,0,59.57446808510638
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,9,9,pbbbbpbb,53.01204819277109,p,p,1,38.46153846153846
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,10,9,bpbbpppp,52.207293666026864,b,b,1,37.93103448275862
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,11,9,pbbppppb,54.08348457350273,p,b,0,46.666666666666664
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,12,9,bppppbbp,51.41843971631206,b,p,0,33.333333333333336
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,13,9,pbbppppp,50.101832993890014,p,p,1,43.47826086956522
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,14,9,bppppppp,51.6,b,p,0,40.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,15,9,pbppbbpp,52.87769784172662,b,b,1,41.935483870967744
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,16,9,bppbbppb,50.174216027874564,p,p,1,41.1764705882353
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,19,9,pbppbbbp,52.79850746268657,b,b,1,46.15384615384615
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,20,9,bppbbbpb,52.478632478632484,b,b,1,48.484848484848484
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,21,9,pbbbpbbb,51.16666666666667,p,b,0,36.8421052631579
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3566,22,9,bpbbbbpb,50.245499181669395,p,b,0,59.57446808510638
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,1,9,bpbbpppp,52.207293666026864,b,p,0,37.93103448275862
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,2,9,pbbppppp,50.101832993890014,p,b,0,43.47826086956522
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,3,9,bpppppbb,52.804642166344294,p,b,0,48.148148148148145
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,4,9,pbbbbbpp,51.73076923076923,p,p,1,53.191489361702125
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,5,9,bpppbbbb,50.27422303473492,p,b,0,39.285714285714285
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,6,9,pbbbbbbb,50.24390243902439,b,p,0,55.55555555555556
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,7,9,bppppbpp,50.18656716417911,p,b,0,47.22222222222222
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,8,9,pbppbpbp,50.970017636684304,p,p,1,57.89473684210526
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,10,9,pbpbppbb,51.00334448160535,p,p,1,47.61904761904762
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,11,9,bpbppbbp,52.09059233449478,b,p,0,48.38709677419355
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,12,9,pbppbbpp,52.87769784172662,b,b,1,41.935483870967744
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,13,9,bppbbppb,50.174216027874564,p,b,0,41.1764705882353
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,14,9,pbbppbbp,50.42881646655232,p,b,0,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,15,9,bppbbpbp,50.44404973357016,p,b,0,60.714285714285715
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,16,9,pbbpbpbp,51.264755480607086,p,p,1,30.76923076923077
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,17,9,bpbpbppb,57.167530224525045,b,b,1,43.333333333333336
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,18,9,pbpbppbb,51.00334448160535,p,b,0,47.61904761904762
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,19,9,bpbppbbb,51.09612141652614,p,p,1,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,20,9,pbppbbbp,52.79850746268657,b,b,1,46.15384615384615
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,21,9,bppbbbpb,52.478632478632484,b,p,0,48.484848484848484
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3567,22,9,pbbbpbpb,52.21088435374149,p,b,0,53.7037037037037
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,2,9,bpbbbbpp,51.11524163568774,b,p,0,40.54054054054054
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,3,9,pbbbbppp,50.4930966469428,b,p,0,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,4,9,bppppbbb,51.067961165048544,b,b,1,48.275862068965516
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,5,9,pbbbbbbp,52.26039783001808,p,p,1,46.875
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,7,9,pbbbpppp,54.94296577946768,b,b,1,47.82608695652174
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,8,9,bppppbbb,51.067961165048544,b,p,0,48.275862068965516
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,9,9,pbbbpbpb,52.21088435374149,p,b,0,53.7037037037037
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,12,9,bpbbbbpp,51.11524163568774,b,b,1,40.54054054054054
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,14,9,bppbbbpp,50.0,b,b,1,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3568,15,9,pbbbppbp,52.01401050788091,b,b,1,42.10526315789474
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,1,9,bpbpppbp,52.52918287937744,b,p,0,44.827586206896555
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,2,9,pbpppbpp,51.24282982791587,p,b,0,57.142857142857146
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,3,9,bpppbppb,50.09671179883946,b,b,1,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,5,9,bppbbbbb,56.16942909760589,b,b,1,40.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,6,9,pbbbbbbp,52.26039783001808,p,b,0,46.875
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,7,9,bpbpbpbb,50.40916530278232,p,p,1,47.05882352941177
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,8,9,pbpbpbbp,51.075268817204304,p,p,1,41.37931034482759
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,9,9,bpbpbbpp,50.175438596491226,p,b,0,58.62068965517241
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,11,9,bpbbppbp,51.001821493624774,b,b,1,45.16129032258065
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,12,9,pbbppbpb,51.31810193321616,b,b,1,37.83783783783784
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,14,9,pbpbbpbp,51.891891891891895,p,b,0,48.717948717948715
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,15,9,bpbbpbpb,52.93103448275862,p,b,0,48.148148148148145
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,16,9,pbbpbpbb,52.52173913043479,b,b,1,56.09756097560975
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,18,9,pbpbbbpb,53.08441558441559,b,b,1,50.943396226415096
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,19,9,bpbbbpbb,50.30959752321982,b,p,0,44.44444444444444
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,20,9,pbbbpbbp,51.39573070607554,b,b,1,52.54237288135593
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,22,9,pbbpbppp,50.687285223367695,p,p,1,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,23,9,bpbppppb,52.67857142857143,b,b,1,48.83720930232558
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,24,9,pbppppbb,50.08912655971479,b,b,1,47.36842105263158
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3569,25,9,bppppbbb,51.067961165048544,b,p,0,48.275862068965516
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,1,9,pbppbppb,54.562737642585546,b,b,1,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,3,9,pbppbbbp,52.79850746268657,b,p,0,46.15384615384615
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,4,9,bppbbbpp,50.0,b,p,0,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,5,9,pbbbpppb,51.067961165048544,p,p,1,44.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,6,9,bpppbpbb,50.44563279857398,p,p,1,36.36363636363637
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,7,9,pbpbbpbb,50.85324232081911,p,p,1,39.02439024390244
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,8,9,bpbbpbbp,55.76036866359447,b,b,1,47.916666666666664
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,9,9,pbbpbbpb,50.23041474654379,b,p,0,56.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,10,9,bpbbpbpb,52.93103448275862,p,p,1,48.148148148148145
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,11,9,pbbpbpbp,51.264755480607086,p,b,0,30.76923076923077
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,12,9,bpbpbpbb,50.40916530278232,p,b,0,47.05882352941177
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,13,9,pbpbpbbb,50.59422750424448,p,b,0,48.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,16,9,bpbbbbpp,51.11524163568774,b,p,0,40.54054054054054
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,17,9,pbbbbppp,50.4930966469428,b,b,1,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,19,9,pbbbpbpb,52.21088435374149,p,p,1,53.7037037037037
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,20,9,bpbpbpbp,50.56179775280899,p,p,1,48.38709677419355
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,21,9,pbpbpbpp,52.6032315978456,b,b,1,53.57142857142857
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,22,9,bpbpbppb,57.167530224525045,b,p,0,43.333333333333336
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,23,9,pbpbppbp,52.01535508637236,b,b,1,55.76923076923077
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,24,9,bpbppbpb,50.27726432532348,b,p,0,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,25,9,pbppbpbp,50.970017636684304,p,p,1,57.89473684210526
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,27,9,pbpbpppb,53.3457249070632,b,b,1,41.666666666666664
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,28,9,bpbpppbb,51.03806228373703,p,b,0,36.666666666666664
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3570,30,9,bpppbbbb,50.27422303473492,p,b,0,39.285714285714285
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,1,9,bpbppbpb,50.27726432532348,b,b,1,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,2,9,pbppbpbb,51.40712945590994,p,b,0,45.45454545454545
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,4,9,pbpbbbpb,53.08441558441559,b,p,0,50.943396226415096
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,5,9,bpbbbpbp,51.11111111111111,b,b,1,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,6,9,pbbbpbpb,52.21088435374149,p,b,0,53.7037037037037
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,7,9,bpbpbbpp,50.175438596491226,p,b,0,58.62068965517241
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,9,9,bpbbppbb,51.45797598627787,p,p,1,44.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,10,9,pbbppbbp,50.42881646655232,p,b,0,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,11,9,bppbbpbp,50.44404973357016,p,b,0,60.714285714285715
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,12,9,pbbpbpbp,51.264755480607086,p,b,0,30.76923076923077
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,13,9,bpbpbpbb,50.40916530278232,p,b,0,47.05882352941177
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,14,9,pbpbpbbb,50.59422750424448,p,p,1,48.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,16,9,pbpbbbpb,53.08441558441559,b,p,0,50.943396226415096
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3572,17,9,bpbbbpbp,51.11111111111111,b,b,1,46.42857142857143
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,1,9,pbpbppbp,52.01535508637236,b,b,1,55.76923076923077
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,2,9,bpbppbpb,50.27726432532348,b,p,0,50.0
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,3,9,pbppbpbp,50.970017636684304,p,p,1,57.89473684210526
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,5,9,pbpbpppb,53.3457249070632,b,p,0,41.666666666666664
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,6,9,bpbpppbp,52.52918287937744,b,b,1,44.827586206896555
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,7,9,pbpppbpb,50.481695568400774,b,b,1,42.10526315789474
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,8,9,bpppbpbb,50.44563279857398,p,b,0,36.36363636363637
c1c479a7-8c13-4078-83ec-ca6d51a6c337,3573,10,9,bpbbbbpp,51.11524163568774,b,p,0,40.54054054054054
